File Path,Annotation Count,Line Count,Completion Metric
/home/steve/code/cl/doaj/portality/scripts/journals_last_manual_update_between.py,0,93,0.0
/home/steve/code/cl/doaj/portality/scripts/news.py,0,13,0.0
/home/steve/code/cl/doaj/portality/scripts/reject_update_requst.py,0,21,0.0
/home/steve/code/cl/doaj/portality/scripts/publisher_email_in_doaj.py,0,62,0.0
/home/steve/code/cl/doaj/portality/scripts/prune_es_backups.py,0,13,0.0
/home/steve/code/cl/doaj/portality/scripts/orphaned_datasets.py,0,61,0.0
/home/steve/code/cl/doaj/portality/scripts/sitemap.py,2,17,0.11764705882352941
/home/steve/code/cl/doaj/portality/scripts/articledump.py,0,40,0.0
/home/steve/code/cl/doaj/portality/scripts/change_application_status.py,0,42,0.0
/home/steve/code/cl/doaj/portality/scripts/accounts_with_missing_api_role.py,0,72,0.0
/home/steve/code/cl/doaj/portality/scripts/articlerm.py,0,121,0.0
/home/steve/code/cl/doaj/portality/scripts/createuser.py,0,87,0.0
/home/steve/code/cl/doaj/portality/scripts/reports.py,0,31,0.0
/home/steve/code/cl/doaj/portality/scripts/admin_journalcsv.py,2,28,0.07142857142857142
/home/steve/code/cl/doaj/portality/scripts/not_in_doaj_with_articles.py,0,43,0.0
/home/steve/code/cl/doaj/portality/scripts/history_archive.py,0,115,0.0
/home/steve/code/cl/doaj/portality/scripts/history_records_assemble.py,0,120,0.0
/home/steve/code/cl/doaj/portality/scripts/2882_empty_string_issns.py,0,49,0.0
/home/steve/code/cl/doaj/portality/scripts/cross_journal_article_issns.py,0,73,0.0
/home/steve/code/cl/doaj/portality/scripts/history_dirs_reports.py,0,61,0.0
/home/steve/code/cl/doaj/portality/scripts/github_issue_activity.py,0,102,0.0
/home/steve/code/cl/doaj/portality/scripts/update_mapping_reindex.py,0,30,0.0
/home/steve/code/cl/doaj/portality/scripts/sync_doaj_records.py,0,109,0.0
/home/steve/code/cl/doaj/portality/scripts/ingestarticles.py,0,24,0.0
/home/steve/code/cl/doaj/portality/scripts/accounts_with_same_email.py,0,92,0.0
/home/steve/code/cl/doaj/portality/scripts/prepare_delete_request.py,0,89,0.0
/home/steve/code/cl/doaj/portality/scripts/request_es_backup.py,0,14,0.0
/home/steve/code/cl/doaj/portality/scripts/check_latest_es_backup.py,0,14,0.0
/home/steve/code/cl/doaj/portality/scripts/functional_test_csv_to_testbook.py,0,92,0.0
/home/steve/code/cl/doaj/portality/scripts/README.md,0,3,0.0
/home/steve/code/cl/doaj/portality/scripts/prune_marvel.py,0,23,0.0
/home/steve/code/cl/doaj/portality/scripts/2632_merge_accounts_by_email.py,0,78,0.0
/home/steve/code/cl/doaj/portality/scripts/public_data_dump.py,0,33,0.0
/home/steve/code/cl/doaj/portality/scripts/article_cleanup_sync.py,0,41,0.0
/home/steve/code/cl/doaj/portality/scripts/article_duplicate_analysis.py,0,639,0.0
/home/steve/code/cl/doaj/portality/scripts/anon_export.py,0,21,0.0
/home/steve/code/cl/doaj/portality/scripts/accounts_delete_pub_no_journal_or_application.py,0,89,0.0
/home/steve/code/cl/doaj/portality/scripts/articles_invalid_url.py,0,46,0.0
/home/steve/code/cl/doaj/portality/scripts/3285_non_rejected_ur_of_journal_not_in_doaj.py,0,38,0.0
/home/steve/code/cl/doaj/portality/scripts/applicationrm.py,0,28,0.0
/home/steve/code/cl/doaj/portality/scripts/inconsistent_journal_prov_application.py,0,200,0.0
/home/steve/code/cl/doaj/portality/scripts/3155_acc_email_for_journals_csv.py,0,45,0.0
/home/steve/code/cl/doaj/portality/scripts/journals_in_doaj_by_account.py,0,64,0.0
/home/steve/code/cl/doaj/portality/scripts/history_records_analyse.py,0,82,0.0
/home/steve/code/cl/doaj/portality/scripts/deleteuser.py,0,40,0.0
/home/steve/code/cl/doaj/portality/scripts/scrip_tags_check.py,0,63,0.0
/home/steve/code/cl/doaj/portality/scripts/sage_journals_in_doaj.py,0,46,0.0
/home/steve/code/cl/doaj/portality/scripts/missing_q14q18.py,0,46,0.0
/home/steve/code/cl/doaj/portality/scripts/__init__.py,0,0,1.0
/home/steve/code/cl/doaj/portality/scripts/generate_iso639b_language_code_schema.py,0,144,0.0
/home/steve/code/cl/doaj/portality/scripts/form_description_to_field_description.py,0,29,0.0
/home/steve/code/cl/doaj/portality/scripts/rejected_applications.py,0,57,0.0
/home/steve/code/cl/doaj/portality/scripts/anon_import.py,0,123,0.0
/home/steve/code/cl/doaj/portality/scripts/journalcsv.py,0,23,0.0
/home/steve/code/cl/doaj/portality/scripts/missing_quick_reject_emails.py,0,79,0.0
/home/steve/code/cl/doaj/portality/scripts/journals_update_via_csv.py,6,165,0.03636363636363636
/home/steve/code/cl/doaj/portality/scripts/manage_background_jobs.py,0,152,0.0
/home/steve/code/cl/doaj/portality/scripts/sage_update.py,0,93,0.0
/home/steve/code/cl/doaj/portality/scripts/article_duplicate_report.py,0,57,0.0
/home/steve/code/cl/doaj/portality/scripts/harvest.py,2,20,0.1
/home/steve/code/cl/doaj/portality/scripts/accounts_with_marketing_consent.py,0,53,0.0
/home/steve/code/cl/doaj/portality/scripts/list_by_title.py,0,205,0.0
/home/steve/code/cl/doaj/portality/scripts/articleload.py,0,28,0.0
/home/steve/code/cl/doaj/portality/scripts/03022022_update_oa_from_csv/run.py,0,41,0.0
/home/steve/code/cl/doaj/portality/scripts/03022022_update_oa_from_csv/NO OA Date - Sheet1.csv,0,1823,0.0
/home/steve/code/cl/doaj/portality/view/openurl.py,0,103,0.0
/home/steve/code/cl/doaj/portality/view/admin.py,5,760,0.006578947368421052
/home/steve/code/cl/doaj/portality/view/api_v3.py,0,393,0.0
/home/steve/code/cl/doaj/portality/view/status.py,0,263,0.0
/home/steve/code/cl/doaj/portality/view/apply.py,0,96,0.0
/home/steve/code/cl/doaj/portality/view/query.py,0,52,0.0
/home/steve/code/cl/doaj/portality/view/atom.py,0,176,0.0
/home/steve/code/cl/doaj/portality/view/api_v2.py,0,185,0.0
/home/steve/code/cl/doaj/portality/view/jct.py,0,32,0.0
/home/steve/code/cl/doaj/portality/view/doaj.py,3,627,0.004784688995215311
/home/steve/code/cl/doaj/portality/view/dashboard.py,3,24,0.125
/home/steve/code/cl/doaj/portality/view/doajservices.py,1,114,0.008771929824561403
/home/steve/code/cl/doaj/portality/view/publisher.py,3,365,0.00821917808219178
/home/steve/code/cl/doaj/portality/view/api_v1.py,0,179,0.0
/home/steve/code/cl/doaj/portality/view/editor.py,0,157,0.0
/home/steve/code/cl/doaj/portality/view/__init__.py,0,0,1.0
/home/steve/code/cl/doaj/portality/view/forms.py,2,136,0.014705882352941176
/home/steve/code/cl/doaj/portality/view/oaipmh.py,0,866,0.0
/home/steve/code/cl/doaj/portality/view/account.py,0,363,0.0
/home/steve/code/cl/doaj/portality/formcontext/forms.py,0,0,1.0
/home/steve/code/cl/doaj/portality/tasks/harvester.py,1,130,0.007692307692307693
/home/steve/code/cl/doaj/portality/tasks/journal_bulk_delete.py,3,164,0.018292682926829267
/home/steve/code/cl/doaj/portality/tasks/async_workflow_notifications.py,0,443,0.0
/home/steve/code/cl/doaj/portality/tasks/article_bulk_delete.py,0,138,0.0
/home/steve/code/cl/doaj/portality/tasks/prune_es_backups.py,0,94,0.0
/home/steve/code/cl/doaj/portality/tasks/sitemap.py,2,83,0.024096385542168676
/home/steve/code/cl/doaj/portality/tasks/journal_in_out_doaj.py,4,149,0.026845637583892617
/home/steve/code/cl/doaj/portality/tasks/redis_huey.py,0,24,0.0
/home/steve/code/cl/doaj/portality/tasks/ingestarticles.py,0,575,0.0
/home/steve/code/cl/doaj/portality/tasks/journal_bulk_edit.py,0,246,0.0
/home/steve/code/cl/doaj/portality/tasks/request_es_backup.py,0,92,0.0
/home/steve/code/cl/doaj/portality/tasks/check_latest_es_backup.py,0,85,0.0
/home/steve/code/cl/doaj/portality/tasks/read_news.py,0,113,0.0
/home/steve/code/cl/doaj/portality/tasks/public_data_dump.py,0,253,0.0
/home/steve/code/cl/doaj/portality/tasks/article_cleanup_sync.py,0,232,0.0
/home/steve/code/cl/doaj/portality/tasks/anon_export.py,0,202,0.0
/home/steve/code/cl/doaj/portality/tasks/preservation.py,10,764,0.013089005235602094
/home/steve/code/cl/doaj/portality/tasks/__init__.py,0,0,1.0
/home/steve/code/cl/doaj/portality/tasks/journal_csv.py,0,74,0.0
/home/steve/code/cl/doaj/portality/tasks/suggestion_bulk_edit.py,0,210,0.0
/home/steve/code/cl/doaj/portality/tasks/reporting.py,0,429,0.0
/home/steve/code/cl/doaj/portality/tasks/consumer_long_running.py,0,16,0.0
/home/steve/code/cl/doaj/portality/tasks/article_duplicate_report.py,0,301,0.0
/home/steve/code/cl/doaj/portality/tasks/consumer_main_queue.py,0,27,0.0
/home/steve/code/cl/doaj/portality/tasks/harvester_helpers/__init__.py,0,0,1.0
/home/steve/code/cl/doaj/portality/tasks/harvester_helpers/workflow.py,0,121,0.0
/home/steve/code/cl/doaj/portality/tasks/harvester_helpers/epmc/queries.py,0,50,0.0
/home/steve/code/cl/doaj/portality/tasks/harvester_helpers/epmc/models.py,0,453,0.0
/home/steve/code/cl/doaj/portality/tasks/harvester_helpers/epmc/client.py,0,196,0.0
/home/steve/code/cl/doaj/portality/tasks/harvester_helpers/epmc/__init__.py,0,0,1.0
/home/steve/code/cl/doaj/portality/tasks/harvester_helpers/epmc/epmc_harvester.py,0,134,0.0
/home/steve/code/cl/doaj/portality/tasks/helpers/background_helper.py,0,48,0.0
/home/steve/code/cl/doaj/portality/tasks/helpers/__init__.py,0,0,1.0
/home/steve/code/cl/doaj/portality/events/shortcircuit.py,0,6,0.0
/home/steve/code/cl/doaj/portality/events/kafka_producer.py,0,12,0.0
/home/steve/code/cl/doaj/portality/events/kafka_consumer.py,0,24,0.0
/home/steve/code/cl/doaj/portality/events/__init__.py,0,0,1.0
/home/steve/code/cl/doaj/portality/events/consumer.py,0,11,0.0
/home/steve/code/cl/doaj/portality/events/consumers/update_request_publisher_accepted_notify.py,0,73,0.0
/home/steve/code/cl/doaj/portality/events/consumers/application_maned_ready_notify.py,0,64,0.0
/home/steve/code/cl/doaj/portality/events/consumers/application_publisher_assigned_notify.py,0,70,0.0
/home/steve/code/cl/doaj/portality/events/consumers/update_request_publisher_assigned_notify.py,0,66,0.0
/home/steve/code/cl/doaj/portality/events/consumers/application_publisher_quickreject_notify.py,0,56,0.0
/home/steve/code/cl/doaj/portality/events/consumers/account_passwordreset_email.py,0,41,0.0
/home/steve/code/cl/doaj/portality/events/consumers/update_request_publisher_rejected_notify.py,0,69,0.0
/home/steve/code/cl/doaj/portality/events/consumers/application_editor_inprogress_notify.py,0,63,0.0
/home/steve/code/cl/doaj/portality/events/consumers/application_publisher_inprogress_notify.py,0,51,0.0
/home/steve/code/cl/doaj/portality/events/consumers/application_editor_completed_notify.py,0,69,0.0
/home/steve/code/cl/doaj/portality/events/consumers/application_publisher_created_notify.py,0,46,0.0
/home/steve/code/cl/doaj/portality/events/consumers/account_created_email.py,0,51,0.0
/home/steve/code/cl/doaj/portality/events/consumers/application_publisher_accepted_notify.py,0,74,0.0
/home/steve/code/cl/doaj/portality/events/consumers/application_assed_assigned_notify.py,0,44,0.0
/home/steve/code/cl/doaj/portality/events/consumers/bg_job_finished_notify.py,0,50,0.0
/home/steve/code/cl/doaj/portality/events/consumers/__init__.py,0,0,1.0
/home/steve/code/cl/doaj/portality/events/consumers/journal_editor_group_assigned_notify.py,0,49,0.0
/home/steve/code/cl/doaj/portality/events/consumers/application_assed_inprogress_notify.py,0,47,0.0
/home/steve/code/cl/doaj/portality/events/consumers/application_editor_group_assigned_notify.py,0,50,0.0
/home/steve/code/cl/doaj/portality/events/consumers/journal_assed_assigned_notify.py,0,44,0.0
/home/steve/code/cl/doaj/portality/events/consumers/application_publisher_revision_notify.py,0,45,0.0
/home/steve/code/cl/doaj/portality/templates/_formhelpers.html,0,279,0.0
/home/steve/code/cl/doaj/portality/templates/400.html,0,17,0.0
/home/steve/code/cl/doaj/portality/templates/_edges_common_css.html,0,8,0.0
/home/steve/code/cl/doaj/portality/templates/_edges_common_js.html,0,22,0.0
/home/steve/code/cl/doaj/portality/templates/500.html,0,13,0.0
/home/steve/code/cl/doaj/portality/templates/_js_includes.html,0,53,0.0
/home/steve/code/cl/doaj/portality/templates/401.html,0,13,0.0
/home/steve/code/cl/doaj/portality/templates/404.html,0,17,0.0
/home/steve/code/cl/doaj/portality/templates/unlocked.html,0,9,0.0
/home/steve/code/cl/doaj/portality/templates/api/current/swagger_description.html,0,32,0.0
/home/steve/code/cl/doaj/portality/templates/api/current/extra_docs.html,0,199,0.0
/home/steve/code/cl/doaj/portality/templates/api/current/api_docs.html,0,109,0.0
/home/steve/code/cl/doaj/portality/templates/editor/associate_applications.html,0,26,0.0
/home/steve/code/cl/doaj/portality/templates/editor/associate_journals.html,0,25,0.0
/home/steve/code/cl/doaj/portality/templates/editor/journal_locked.html,0,25,0.0
/home/steve/code/cl/doaj/portality/templates/editor/nav.html,0,29,0.0
/home/steve/code/cl/doaj/portality/templates/editor/index.html,1,52,0.019230769230769232
/home/steve/code/cl/doaj/portality/templates/editor/application_locked.html,0,26,0.0
/home/steve/code/cl/doaj/portality/templates/editor/group_applications.html,0,26,0.0
/home/steve/code/cl/doaj/portality/templates/editor/editor_base.html,0,21,0.0
/home/steve/code/cl/doaj/portality/templates/editor/group_journals.html,0,25,0.0
/home/steve/code/cl/doaj/portality/templates/admin/continuation.html,0,51,0.0
/home/steve/code/cl/doaj/portality/templates/admin/background_jobs_search.html,0,24,0.0
/home/steve/code/cl/doaj/portality/templates/admin/_applications_and_update_requests_common_js.html,0,2,0.0
/home/steve/code/cl/doaj/portality/templates/admin/admin_base.html,0,14,0.0
/home/steve/code/cl/doaj/portality/templates/admin/journal_locked.html,0,25,0.0
/home/steve/code/cl/doaj/portality/templates/admin/index.html,0,26,0.0
/home/steve/code/cl/doaj/portality/templates/admin/application_locked.html,0,25,0.0
/home/steve/code/cl/doaj/portality/templates/admin/editor_group_search.html,0,29,0.0
/home/steve/code/cl/doaj/portality/templates/admin/admin_site_search.html,0,71,0.0
/home/steve/code/cl/doaj/portality/templates/admin/applications.html,0,28,0.0
/home/steve/code/cl/doaj/portality/templates/admin/editor_group.html,0,81,0.0
/home/steve/code/cl/doaj/portality/templates/admin/_applications_and_update_requests_common.html,0,33,0.0
/home/steve/code/cl/doaj/portality/templates/admin/article_metadata.html,2,51,0.0392156862745098
/home/steve/code/cl/doaj/portality/templates/admin/update_requests.html,0,28,0.0
/home/steve/code/cl/doaj/portality/templates/layouts/public_base.html,0,38,0.0
/home/steve/code/cl/doaj/portality/templates/layouts/base.html,0,72,0.0
/home/steve/code/cl/doaj/portality/templates/layouts/dashboard_base.html,2,141,0.014184397163120567
/home/steve/code/cl/doaj/portality/templates/layouts/static_page.html,0,32,0.0
/home/steve/code/cl/doaj/portality/templates/layouts/single_col_page.html,0,11,0.0
/home/steve/code/cl/doaj/portality/templates/layouts/no-sidenav.html,0,23,0.0
/home/steve/code/cl/doaj/portality/templates/layouts/sidenav.html,0,53,0.0
/home/steve/code/cl/doaj/portality/templates/email/editor_application_assigned_group.jinja2,4,16,0.25
/home/steve/code/cl/doaj/portality/templates/email/account_created.jinja2,4,23,0.17391304347826086
/home/steve/code/cl/doaj/portality/templates/email/editor_journal_assigned_group.jinja2,4,16,0.25
/home/steve/code/cl/doaj/portality/templates/email/assoc_editor_application_inprogress.jinja2,4,14,0.2857142857142857
/home/steve/code/cl/doaj/portality/templates/email/account_password_reset.jinja2,4,18,0.2222222222222222
/home/steve/code/cl/doaj/portality/templates/email/admin_application_ready.jinja2,4,12,0.3333333333333333
