OnlyIf:FormValidator,/home/richard/Code/External/doaj3/portality/forms/application_forms.py#L2731; /home/richard/Code/External/doaj3/portality/forms/validate.py#L404,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/application_forms.py#L2731; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/validate.py#L404,/home/richard/Code/External/doaj3/portality/forms/application_forms.py#L2731,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/application_forms.py#L2731
CMS:DataStore,/home/richard/Code/External/doaj3/cms/README.md#L3,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/cms/README.md#L3,/home/richard/Code/External/doaj3/cms/README.md#L4; /home/richard/Code/External/doaj3/portality/core.py#L296; /home/richard/Code/External/doaj3/portality/settings.py#L218,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/cms/README.md#L4; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/core.py#L296; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/settings.py#L218
ManEdJournalForm:Page,,,/home/richard/Code/External/doaj3/doajtest/testbook/journal_form/maned_form.yml#L1,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/doajtest/testbook/journal_form/maned_form.yml#L1
JournalHistory:Feature,,,/home/richard/Code/External/doaj3/portality/settings.py#L960,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/settings.py#L960
Cache:Feature,,,/home/richard/Code/External/doaj3/docs/system/S3.md#L263; /home/richard/Code/External/doaj3/portality/settings.py#L949; /home/richard/Code/External/doaj3/portality/bll/services/site.py#L121,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/docs/system/S3.md#L263; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/settings.py#L949; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/bll/services/site.py#L121
AboutJournal:FieldSet,/home/richard/Code/External/doaj3/portality/forms/application_forms.py#L1866,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/application_forms.py#L1866,/home/richard/Code/External/doaj3/portality/forms/application_forms.py#L1866,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/application_forms.py#L1866
Note:FormField,/home/richard/Code/External/doaj3/portality/forms/application_forms.py#L1799,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/application_forms.py#L1799,/home/richard/Code/External/doaj3/portality/forms/application_forms.py#L1799,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/application_forms.py#L1799
EditorialSubcommittee:WebRoute,,,/home/richard/Code/External/doaj3/cms/data/nav.yml#L46,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/cms/data/nav.yml#L46
AdminJournalsSearch:Feature,/home/richard/Code/External/doaj3/portality/static/js/edges/admin.journals.edge.js#L1,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/static/js/edges/admin.journals.edge.js#L1,/home/richard/Code/External/doaj3/doajtest/testbook/administrative_search/journals.yml#L1,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/doajtest/testbook/administrative_search/journals.yml#L1
Assets:WebRoute,,,/home/richard/Code/External/doaj3/portality/app.py#L85,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/app.py#L85
AllPublisherApplications:Model,,,/home/richard/Code/External/doaj3/portality/settings.py#L696,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/settings.py#L696
ArticleHistory:Feature,,,/home/richard/Code/External/doaj3/portality/settings.py#L959,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/settings.py#L959
Apply:WebRoute,,,/home/richard/Code/External/doaj3/cms/data/nav.yml#L72; /home/richard/Code/External/doaj3/cms/data/nav.yml#L75,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/cms/data/nav.yml#L72; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/cms/data/nav.yml#L75
JCT:Blueprint,,,/home/richard/Code/External/doaj3/portality/app.py#L69,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/app.py#L69
RequiredIfOtherValue:FormValidator,/home/richard/Code/External/doaj3/portality/forms/validate.py#L356,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/validate.py#L356,,
Swagger:Feature,/home/richard/Code/External/doaj3/portality/decorators.py#L15,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/decorators.py#L15,/home/richard/Code/External/doaj3/portality/api/common.py#L16; /home/richard/Code/External/doaj3/portality/api/current/discovery.py#L113; /home/richard/Code/External/doaj3/portality/api/current/crud/journals.py#L14; /home/richard/Code/External/doaj3/portality/api/current/crud/applications.py#L24; /home/richard/Code/External/doaj3/portality/api/current/crud/articles.py#L19; /home/richard/Code/External/doaj3/portality/api/current/bulk/applications.py#L11; /home/richard/Code/External/doaj3/portality/api/current/bulk/articles.py#L15,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/api/common.py#L16; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/api/current/discovery.py#L113; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/api/current/crud/journals.py#L14; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/api/current/crud/applications.py#L24; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/api/current/crud/articles.py#L19; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/api/current/bulk/applications.py#L11; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/api/current/bulk/articles.py#L15
StopWords:FormValidator,/home/richard/Code/External/doaj3/portality/forms/application_forms.py#L2612; /home/richard/Code/External/doaj3/portality/forms/validate.py#L318,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/application_forms.py#L2612; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/validate.py#L318,/home/richard/Code/External/doaj3/portality/forms/application_forms.py#L2612; /home/richard/Code/External/doaj3/portality/forms/application_forms.py#L386,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/application_forms.py#L2612; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/application_forms.py#L386
BibJSON:Model,,,/home/richard/Code/External/doaj3/portality/settings.py#L843,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/settings.py#L843
ApplicationsBulkEdit:Feature,,,/home/richard/Code/External/doaj3/doajtest/testbook/bulk_edit/applications.yml#L1,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/doajtest/testbook/bulk_edit/applications.yml#L1
Register:Endpoint,,,/home/richard/Code/External/doaj3/docs/system/AUTHNZ.md#L27,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/docs/system/AUTHNZ.md#L27
PublicArticleQuery:Endpoint,,,/home/richard/Code/External/doaj3/portality/settings.py#L659,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/settings.py#L659
OpenURL:Blueprint,,,/home/richard/Code/External/doaj3/portality/app.py#L73,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/app.py#L73
Provenance:Model,,,/home/richard/Code/External/doaj3/portality/settings.py#L629; /home/richard/Code/External/doaj3/portality/settings.py#L639; /home/richard/Code/External/doaj3/portality/bll/services/application.py#L89; /home/richard/Code/External/doaj3/portality/forms/application_processors.py#L329; /home/richard/Code/External/doaj3/portality/forms/application_processors.py#L586; /home/richard/Code/External/doaj3/portality/forms/application_processors.py#L647,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/settings.py#L629; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/settings.py#L639; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/bll/services/application.py#L89; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/application_processors.py#L329; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/application_processors.py#L586; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/application_processors.py#L647
IdAvailable:FormValidator,/home/richard/Code/External/doaj3/portality/forms/validate.py#L596,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/validate.py#L596,,
IncomingApplication:Model,,,/home/richard/Code/External/doaj3/docs/data_models.sh#L11; /home/richard/Code/External/doaj3/docs/system/API.md#L64,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/docs/data_models.sh#L11; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/docs/system/API.md#L64
StatusEndpoint:Feature,,,/home/richard/Code/External/doaj3/portality/settings.py#L384,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/settings.py#L384
Twitter:ExternalService,,,/home/richard/Code/External/doaj3/cms/data/nav.yml#L95,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/cms/data/nav.yml#L95
