OAI:Fragment,./cms/pages/docs/oai-pmh.md#L7; ./cms/data/frontmatter.yml#L330,https://github.com/DOAJ/doaj/blob/feature/2677_review_and_map/./cms/pages/docs/oai-pmh.md#L7; https://github.com/DOAJ/doaj/blob/feature/2677_review_and_map/./cms/data/frontmatter.yml#L330
XML:Fragment,./cms/pages/docs/xml.md#L7; ./cms/data/frontmatter.yml#L430,https://github.com/DOAJ/doaj/blob/feature/2677_review_and_map/./cms/pages/docs/xml.md#L7; https://github.com/DOAJ/doaj/blob/feature/2677_review_and_map/./cms/data/frontmatter.yml#L430
OpenURL:Fragment,./cms/pages/docs/openurl.md#L7; ./cms/data/frontmatter.yml#L379,https://github.com/DOAJ/doaj/blob/feature/2677_review_and_map/./cms/pages/docs/openurl.md#L7; https://github.com/DOAJ/doaj/blob/feature/2677_review_and_map/./cms/data/frontmatter.yml#L379
FAQ:Fragment,./cms/pages/docs/faq.md#L7; ./cms/data/frontmatter.yml#L280,https://github.com/DOAJ/doaj/blob/feature/2677_review_and_map/./cms/pages/docs/faq.md#L7; https://github.com/DOAJ/doaj/blob/feature/2677_review_and_map/./cms/data/frontmatter.yml#L280
Terms:Fragment,./cms/pages/legal/terms.md#L7; ./cms/data/frontmatter.yml#L664,https://github.com/DOAJ/doaj/blob/feature/2677_review_and_map/./cms/pages/legal/terms.md#L7; https://github.com/DOAJ/doaj/blob/feature/2677_review_and_map/./cms/data/frontmatter.yml#L664
ContactUs:Fragment,./cms/pages/legal/contact.md#L6; ./cms/data/frontmatter.yml#L507,https://github.com/DOAJ/doaj/blob/feature/2677_review_and_map/./cms/pages/legal/contact.md#L6; https://github.com/DOAJ/doaj/blob/feature/2677_review_and_map/./cms/data/frontmatter.yml#L507
Accessibility:Fragment,./cms/pages/legal/accessibility.md#L6; ./cms/data/frontmatter.yml#L455,https://github.com/DOAJ/doaj/blob/feature/2677_review_and_map/./cms/pages/legal/accessibility.md#L6; https://github.com/DOAJ/doaj/blob/feature/2677_review_and_map/./cms/data/frontmatter.yml#L455
Privacy:Fragment,./cms/pages/legal/privacy.md#L7; ./cms/data/frontmatter.yml#L515,https://github.com/DOAJ/doaj/blob/feature/2677_review_and_map/./cms/pages/legal/privacy.md#L7; https://github.com/DOAJ/doaj/blob/feature/2677_review_and_map/./cms/data/frontmatter.yml#L515
Sitemap:BackgroundTask,./portality/tasks/sitemap.py#L17,https://github.com/DOAJ/doaj/blob/feature/2677_review_and_map/./portality/tasks/sitemap.py#L17
Sitemap:DataStore,./cache/sitemap/README.md#L1,https://github.com/DOAJ/doaj/blob/feature/2677_review_and_map/./cache/sitemap/README.md#L1
