CMS:DataStore,cms/README.md#L3,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/cms/README.md#L3,portality/core.py#L298; portality/settings.py#L226; cms/README.md#L4,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/core.py#L298; https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/settings.py#L226; https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/cms/README.md#L4
StatusEndpoint:Feature,,,portality/settings.py#L402,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/settings.py#L402
QuickReject:Feature,,,portality/settings.py#L1195; portality/forms/application_forms.py#L2402; portality/forms/application_forms.py#L2049,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/settings.py#L1195; https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/forms/application_forms.py#L2402; https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/forms/application_forms.py#L2049
Subject:FieldSet,portality/forms/application_forms.py#L2099,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/forms/application_forms.py#L2099,portality/forms/application_forms.py#L2099,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/forms/application_forms.py#L2099
RegexpOnTagList:FormValidator,portality/forms/validate.py#L185,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/forms/validate.py#L185,,
AssociateEditorApplication:FormProcessor,,,portality/forms/application_forms.py#L2200,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/forms/application_forms.py#L2200
ReadOnlyJournal:FormProcessor,portality/forms/application_processors.py#L946,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/forms/application_processors.py#L946,portality/forms/application_forms.py#L2247,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/forms/application_forms.py#L2247
DOI:Regex,portality/regex.py#L3,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/regex.py#L3,,
Testbook:Technology,,,docs/testbook.sh#L12,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/docs/testbook.sh#L12
PyCountry:Technology,,,portality/datasets.py#L13; portality/datasets.py#L29; portality/datasets.py#L46,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/datasets.py#L13; https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/datasets.py#L29; https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/datasets.py#L46
AssociateJournalsSearch:Feature,,,doajtest/testbook/associate_search/journals.yml#L1,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/doajtest/testbook/associate_search/journals.yml#L1
Ambassadors:WebRoute,,,cms/data/nav.yml#L44,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/cms/data/nav.yml#L44
SelectBox:FormWidget,,,portality/forms/application_forms.py#L2891,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/forms/application_forms.py#L2891
PublisherResponsibilities:WebRoute,,,cms/data/nav.yml#L86,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/cms/data/nav.yml#L86
WorkflowNotifications:Feature,,,portality/settings.py#L377,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/settings.py#L377
Bootstrap3:Technology,,,portality/forms/article_forms.py#L325,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/forms/article_forms.py#L325
Required:FormValidator,portality/forms/application_forms.py#L2540,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/forms/application_forms.py#L2540,portality/forms/application_forms.py#L2540,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/forms/application_forms.py#L2540
DepositPolicy:FormField,portality/forms/application_forms.py#L1300,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/forms/application_forms.py#L1300,portality/forms/application_forms.py#L1300,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/forms/application_forms.py#L1300
OAStart:FormField,portality/forms/application_forms.py#L794,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/forms/application_forms.py#L794,portality/forms/application_forms.py#L794,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/forms/application_forms.py#L794
ApplicationSearch:Page,,,portality/static/js/dashboard.js#L66; portality/static/js/dashboard.js#L104; portality/static/js/dashboard.js#L130; portality/static/js/dashboard.js#L147,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/static/js/dashboard.js#L66; https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/static/js/dashboard.js#L104; https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/static/js/dashboard.js#L130; https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/static/js/dashboard.js#L147
APC:FieldSet,portality/forms/application_forms.py#L1971,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/forms/application_forms.py#L1971,portality/forms/application_forms.py#L1971,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/forms/application_forms.py#L1971
Accessibility:WebRoute,,,cms/data/nav.yml#L115,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/cms/data/nav.yml#L115
CustomRequired:FormValidator,portality/forms/validate.py#L563,https://github.com/DOAJ/doaj/blob/feature/3598_currency_code_lax/portality/forms/validate.py#L563,,
