Step Number,User/User Role,Action,Expected Test Results,Testers feedback on script
~~~~~~~~~~,~~~~~~~~~~,~~~~~~~~~~,~~~~~~~~~~
~~~~~~~~~~,~~~~~~~~~~,# Premium Subscription: Premium Access,~~~~~~~~~~
~~~~~~~~~~,~~~~~~~~~~,premium_subscription/premium_access,~~~~~~~~~~
~~~~~~~~~~,~~~~~~~~~~,~~~~~~~~~~,~~~~~~~~~~
----------,----------,----------,----------
## BR.1,----------,## Unauthenticated access,----------
,,Setup: Use the publisher_csv_upload testdrive to setup for this test at /testdrive/premium,
,,"Setup: At the end of the test please use the 'teardown' link provided by the testdrive to remove test assets from the system, unless you are going to continue with the other tests in this suite",
BR.1.1.,Anonymous,Access the system as an unauthenticated user (i.e. don't log in),
BR.1.1.1.,Anonymous,,The navigation bar indicates that you do not have premium access
BR.1.2.,Anonymous,"Click the ""premium"" navigation bar item",
BR.1.2.1.,Anonymous,,"You are taken to the ""premium"" page"
BR.1.2.2.,Anonymous,,The page indicates that you do not have premium access
BR.1.3.,Anonymous,"Go to the 'Journal CSV' page via the Data menu at the top of the home page

http://testdoaj.cottagelabs.com//docs/journal-csv",
BR.1.3.1.,Anonymous,,There is a page that offers you documentation and information about the Journal CSV
BR.1.4.,Anonymous,"Click the ""Download"" link to download the CSV

http://testdoaj.cottagelabs.com//csv",
BR.1.4.1.,Anonymous,,You are prompted to download a CSV file
BR.1.4.2.,Anonymous,,"The file is called ""free.csv"""
BR.1.5.,Anonymous,Download the file,
BR.1.5.1.,Anonymous,,The file is successfully downloaded
BR.1.6.,Anonymous,"Go to the ""Public Data Dump"" page via the Data menu at the top of the home page

http://testdoaj.cottagelabs.com//docs/public-data-dump",
BR.1.6.1.,Anonymous,,There is a page that offers you documentation and information about the Public Data Dump
BR.1.6.2.,Anonymous,,There is no way to access the Public Data Dump file from the page
BR.1.7.,Anonymous,"Go to the journal OAI feed, using the provided link

http://testdoaj.cottagelabs.com//oai?verb=ListRecords&metadataPrefix=oai_dc",
BR.1.7.1.,Anonymous,,Your are shown an XML document with a list of journal records
BR.1.7.2.,Anonymous,,The most recent journal (the top one) has a `datestamp` field which is at least 30 days before today
BR.1.8.,Anonymous,"Go to the article OAI feed, using the provided link

http://testdoaj.cottagelabs.com//oai.article?verb=ListRecords&metadataPrefix=oai_dc",
BR.1.8.1.,Anonymous,,Your are shown an XML document with a list of article records
BR.1.8.2.,Anonymous,,The most recent article (the top one) has a `datestamp` field which is at least 30 days before today
----------,----------,----------,----------

----------,----------,----------,----------
## BR.2,----------,"## Authenticated, no premium or data dump access",----------
,,"Setup: If you have not done so already, use the premium testdrive to setup for this test at /testdrive/premium",
BR.2.1.,Publisher,"Log in as the publisher account ""basic"" as specified by the testdrive result",
BR.2.1.1.,Publisher,,The navigation bar indicates that you do not have premium access
BR.2.2.,Publisher,"Click the ""premium"" navigation bar item",
BR.2.2.1.,Publisher,,"You are taken to the ""premium"" page"
BR.2.2.2.,Publisher,,The page indicates that you do not have premium access
BR.2.3.,Publisher,Go to your account page (Dashboard -> Settings),
BR.2.4.,Publisher,"Go to the 'Journal CSV' page via the Data menu at the top of the home page

http://testdoaj.cottagelabs.com/docs/journal-csv",
BR.2.4.1.,Publisher,,There is a page that offers you documentation and information about the Journal CSV
BR.2.5.,Publisher,"Click the Download link to download the CSV

http://testdoaj.cottagelabs.com//csv",
BR.2.5.1.,Publisher,,You are prompted to download a CSV file
BR.2.5.2.,Publisher,,"The file is called ""free.csv"""
BR.2.6.,Publisher,Download the file,
BR.2.6.1.,Publisher,,The file is successfully downloaded
BR.2.7.,Publisher,"Go to the ""Public Data Dump"" page via the Data menu at the top of the home page

http://testdoaj.cottagelabs.com//docs/public-data-dump",
BR.2.7.1.,Publisher,,There is a page that offers you documentation and information about the Public Data Dump
BR.2.7.2.,Publisher,,There is no way to access the Public Data Dump file from the page
BR.2.8.,Publisher,"Go to the journal OAI feed, using the provided link

http://testdoaj.cottagelabs.com//oai?verb=ListRecords&metadataPrefix=oai_dc",
BR.2.8.1.,Publisher,,Your are shown an XML document with a list of journal records
BR.2.8.2.,Publisher,,The most recent journal (the top one) has a `datestamp` field which is at least 30 days before today
BR.2.9.,Publisher,"Go to the article OAI feed, using the provided link

http://testdoaj.cottagelabs.com//oai.article?verb=ListRecords&metadataPrefix=oai_dc",
BR.2.9.1.,Publisher,,Your are shown an XML document with a list of article records
BR.2.9.2.,Publisher,,The most recent article (the top one) has a `datestamp` field which is at least 30 days before today
----------,----------,----------,----------

----------,----------,----------,----------
## BR.3,----------,"## Authenticated, free PDD access",----------
,,"Setup: If you have not done so already, use the premium testdrive to setup for this test at /testdrive/premium",
BR.3.1.,Publisher,"Log in as the publisher account ""free_pdd"" as specified by the testdrive result",
BR.3.1.1.,Publisher,,The navigation bar indicates that you do not have premium access
BR.3.2.,Publisher,"Click the ""premium"" navigation bar item",
BR.3.2.1.,Publisher,,"You are taken to the ""premium"" page"
BR.3.2.2.,Publisher,,The page indicates that you do not have premium access
BR.3.3.,Publisher,Go to your account page (Dashboard -> Settings),
BR.3.4.,Publisher,"Go to the 'Journal CSV' page via the Data menu at the top of the home page

http://testdoaj.cottagelabs.com/docs/journal-csv",
BR.3.4.1.,Publisher,,There is a page that offers you documentation and information about the Journal CSV
BR.3.5.,Publisher,"Click the Download link to download the CSV

http://testdoaj.cottagelabs.com//csv",
BR.3.5.1.,Publisher,,You are prompted to download a CSV file
BR.3.5.2.,Publisher,,"The file is called ""free.csv"""
BR.3.6.,Publisher,Download the file,
BR.3.6.1.,Publisher,,The file is successfully downloaded
BR.3.7.,Publisher,"Go to the ""Public Data Dump"" page via the Data menu at the top of the home page

http://testdoaj.cottagelabs.com//docs/public-data-dump",
BR.3.7.1.,Publisher,,There is a page that offers you documentation and information about the Public Data Dump
BR.3.7.2.,Publisher,,There is are links to download the Public Data Dump files
BR.3.7.3.,Publisher,,"The ""last updated"" dates state they are around (slightly less than) 30 days old"
BR.3.8.,Publisher,"Click the link to download the Article Public Data Dump file

http://testdoaj.cottagelabs.com//public-data-dump/article",
BR.3.8.1.,Publisher,,You are prompted to download a file
BR.3.8.2.,Publisher,,"The file is called ""article_free.tar.gz"""
BR.3.9.,Publisher,Download the file,
BR.3.9.1.,Publisher,,The file is successfully downloaded
BR.3.10.,Publisher,"Return to the ""Public Data Dump"" page

http://testdoaj.cottagelabs.com//docs/public-data-dump",
BR.3.11.,Publisher,Click the link to download the Journal Public Data Dump file,
BR.3.11.1.,Publisher,,You are prompted to download a file
BR.3.11.2.,Publisher,,"The file is called ""journal_free.tar.gz"""
BR.3.12.,Publisher,Download the file,
BR.3.12.1.,Publisher,,The file is successfully downloaded
BR.3.13.,Publisher,"Go to the journal OAI feed, using the provided link

http://testdoaj.cottagelabs.com//oai?verb=ListRecords&metadataPrefix=oai_dc",
BR.3.13.1.,Publisher,,Your are shown an XML document with a list of journal records
BR.3.13.2.,Publisher,,The most recent journal (the top one) has a `datestamp` field which is at least 30 days before today
BR.3.14.,Publisher,"Go to the article OAI feed, using the provided link

http://testdoaj.cottagelabs.com//oai.article?verb=ListRecords&metadataPrefix=oai_dc",
BR.3.14.1.,Publisher,,Your are shown an XML document with a list of article records
BR.3.14.2.,Publisher,,The most recent article (the top one) has a `datestamp` field which is at least 30 days before today
----------,----------,----------,----------

----------,----------,----------,----------
## BR.4,----------,"## Authenticated, full Premium access",----------
,,"Setup: If you have not done so already, use the premium testdrive to setup for this test at /testdrive/premium",
BR.4.1.,Publisher,"Log in as the publisher account ""premium"" as specified by the testdrive result",
BR.4.1.1.,Publisher,,The navigation bar indicates that you have premium access
BR.4.2.,Publisher,"Click the ""premium"" navigation bar item",
BR.4.2.1.,Publisher,,"You are taken to the ""premium"" page"
BR.4.2.2.,Publisher,,The page indicates that you have premium access
BR.4.3.,Publisher,Go to your account page (Dashboard -> Settings),
BR.4.4.,Publisher,"Go to the 'Journal CSV' page via the Data menu at the top of the home page

http://testdoaj.cottagelabs.com/docs/journal-csv",
BR.4.4.1.,Publisher,,There is a page that offers you documentation and information about the Journal CSV
BR.4.4.2.,Publisher,,There is a link to download the Journal CSV
BR.4.4.3.,Publisher,,The CSV record indicates clearly that you have premium access
BR.4.5.,Publisher,"Click the Download link to download the CSV

http://testdoaj.cottagelabs.com//csv",
BR.4.5.1.,Publisher,,You are prompted to download a CSV file
BR.4.5.2.,Publisher,,"The file is called ""premium.csv"""
BR.4.6.,Publisher,Download the file,
BR.4.6.1.,Publisher,,The file is successfully downloaded
BR.4.7.,Publisher,"Go to the ""Public Data Dump"" page via the Data menu at the top of the home page

http://testdoaj.cottagelabs.com//docs/public-data-dump",
