CMS:DataStore,cms/README.md#L3,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/cms/README.md#L3,portality/core.py#L296; portality/settings.py#L223; cms/README.md#L4,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/core.py#L296; https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/settings.py#L223; https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/cms/README.md#L4
PreservationException:Exception,portality/tasks/preservation.py#L26,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/tasks/preservation.py#L26,portality/tasks/preservation.py#L317,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/tasks/preservation.py#L317
Crossref531:Crosswalk,,,doajtest/fixtures/article_crossref.py#L138,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/doajtest/fixtures/article_crossref.py#L138
FormProcessor:Feature,portality/lib/formulaic.py#L785,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/lib/formulaic.py#L785,portality/lib/formulaic.py#L785; portality/lib/formulaic.py#L396,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/lib/formulaic.py#L785; https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/lib/formulaic.py#L396
Article:Page,,,portality/view/doaj.py#L347; portality/models/openurl.py#L147,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/view/doaj.py#L347; https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/models/openurl.py#L147
URL:Regex,portality/regex.py#L19,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/regex.py#L19,,
ApplicationGuide:Page,,,portality/templates/email/publisher_application_rejected.jinja2#L5,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/templates/email/publisher_application_rejected.jinja2#L5
AssociateApplicationForm:Page,,,doajtest/testbook/new_application_form/associate_editor_form.yml#L1,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/doajtest/testbook/new_application_form/associate_editor_form.yml#L1
APC:FieldSet,portality/forms/application_forms.py#L1965,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L1965,portality/forms/application_forms.py#L1965,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L1965
Logging:Library,,,portality/error_handler.py#L46,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/error_handler.py#L46
Harvester:BackgroundTask,portality/tasks/harvester.py#L44,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/tasks/harvester.py#L44,,
OpenURLDocumentation:WebRoute,,,cms/data/nav.yml#L27,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/cms/data/nav.yml#L27
ReadOnlyJournal:FormProcessor,portality/forms/application_processors.py#L947,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_processors.py#L947,portality/forms/application_forms.py#L2241,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L2241
RequiredIfOtherValue:FormValidator,portality/forms/validate.py#L356,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/validate.py#L356,,
PeerReview:FieldSet,portality/forms/application_forms.py#L1932,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L1932,portality/forms/application_forms.py#L1932,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L1932
IncomingArticle:Model,,,docs/data_models.sh#L10,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/docs/data_models.sh#L10
IgnoreUnchanged:FormValidator,portality/forms/validate.py#L617,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/validate.py#L617,,
JCT:Blueprint,,,portality/app.py#L70,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/app.py#L70
DiscontinuedDate:FormField,portality/forms/application_forms.py#L1661,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L1661,portality/forms/application_forms.py#L1661,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L1661
CrossrefXML:Schema,,,portality/core.py#L135; portality/settings.py#L956; portality/crosswalks/article_crossref_xml.py#L107,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/core.py#L135; https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/settings.py#L956; https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/crosswalks/article_crossref_xml.py#L107
Assets:WebRoute,,,portality/app.py#L86,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/app.py#L86
JournalDataDump:WebRoute,,,cms/pages/docs/public-data-dump.md#L8,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/cms/pages/docs/public-data-dump.md#L8
Team:WebRoute,,,cms/data/nav.yml#L40,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/cms/data/nav.yml#L40
PublicArticleQuery:Endpoint,,,portality/settings.py#L676,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/settings.py#L676
EditorialGroupStatus:Feature,,,doajtest/testbook/dashboard/editorial_group_status.yml#L1,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/doajtest/testbook/dashboard/editorial_group_status.yml#L1
AdminBackgroundJobQuery:Endpoint,,,portality/settings.py#L763,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/settings.py#L763
HasOtherCharges:FormField,portality/forms/application_forms.py#L1113,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L1113,portality/forms/application_forms.py#L1113,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L1113
ArticleBibJSON:Model,,,portality/settings.py#L1084,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/settings.py#L1084
PublisherSupporterSidenav:Template,,,cms/pages/support/publisher-supporters.md#L9,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/cms/pages/support/publisher-supporters.md#L9
PersistentIdentifiers:FormField,portality/forms/application_forms.py#L1406,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L1406,portality/forms/application_forms.py#L1406,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L1406
MaxLen:FormValidator,portality/forms/application_forms.py#L2601; portality/forms/validate.py#L150,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L2601; https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/validate.py#L150,portality/forms/application_forms.py#L2601,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L2601
Terms:WebRoute,,,cms/data/nav.yml#L121,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/cms/data/nav.yml#L121
IsISSN:FormValidator,portality/forms/application_forms.py#L2675,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L2675,portality/forms/application_forms.py#L2675; portality/forms/application_forms.py#L243; portality/forms/application_forms.py#L256; portality/forms/application_forms.py#L313; portality/forms/application_forms.py#L325; portality/forms/application_forms.py#L365; portality/forms/application_forms.py#L1691; portality/forms/application_forms.py#L1714,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L2675; https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L243; https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L256; https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L313; https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L325; https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L365; https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L1691; https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L1714
CottageLabs:ExternalService,,,cms/data/nav.yml#L129,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/cms/data/nav.yml#L129
SelectBox:FormWidget,,,portality/forms/application_forms.py#L2874,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L2874
APCMax:FormField,portality/forms/application_forms.py#L1015,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L1015,portality/forms/application_forms.py#L1015,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L1015
APIv3:Blueprint,,,portality/app.py#L65; portality/app.py#L66; portality/app.py#L329,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/app.py#L65; https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/app.py#L66; https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/app.py#L329
AdvisoryBoardCouncil:WebRoute,,,cms/data/nav.yml#L44,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/cms/data/nav.yml#L44
Register:Endpoint,,,docs/system/AUTHNZ.md#L27,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/docs/system/AUTHNZ.md#L27
LoadEditors:FormWidget,,,portality/forms/application_forms.py#L2882,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L2882
Reviewers:FieldSet,portality/forms/application_forms.py#L2071,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L2071,portality/forms/application_forms.py#L2071,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L2071
EditorGroup:FormField,portality/forms/application_forms.py#L1625,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L1625,portality/forms/application_forms.py#L1625,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L1625
QuickReject:Feature,,,portality/settings.py#L1207; portality/forms/application_forms.py#L2396; portality/forms/application_forms.py#L2043,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/settings.py#L1207; https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L2396; https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L2043
OAIPMH:WebRoute,,,cms/pages/docs/oai-pmh.md#L8,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/cms/pages/docs/oai-pmh.md#L8
Volunteers:Page,,,portality/templates/email/publisher_update_request_inprogress.jinja2#L5; portality/templates/email/publisher_application_editor_assigned.jinja2#L5; portality/templates/email/publisher_application_received.jinja2#L5; portality/templates/email/publisher_application_inprogress.jinja2#L5,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/templates/email/publisher_update_request_inprogress.jinja2#L5; https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/templates/email/publisher_application_editor_assigned.jinja2#L5; https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/templates/email/publisher_application_received.jinja2#L5; https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/templates/email/publisher_application_inprogress.jinja2#L5
Preservation:Fragment,cms/pages/preservation/index.md#L7,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/cms/pages/preservation/index.md#L7,,
Publisher:FieldSet,portality/forms/application_forms.py#L1881,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L1881,portality/forms/application_forms.py#L1881,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L1881
Notifications:Model,,,portality/static/js/notifications.js#L2; portality/static/js/edges/notifications.edge.js#L2,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/static/js/notifications.js#L2; https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/static/js/edges/notifications.edge.js#L2
Bootstrap3:Technology,,,portality/forms/article_forms.py#L324,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/article_forms.py#L324
EditorJournalQuery:Endpoint,,,portality/settings.py#L794,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/settings.py#L794
Required:FormValidator,portality/forms/application_forms.py#L2534,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L2534,portality/forms/application_forms.py#L2534,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/forms/application_forms.py#L2534
Query:Config,,,portality/bll/services/query.py#L16,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/bll/services/query.py#L16
LCCXML:Data,lccSubjects.xml#L1,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/lccSubjects.xml#L1,portality/lcc.py#L2,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/lcc.py#L2
Services:Blueprint,,,portality/app.py#L59,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/app.py#L59
Upload:Model,,,portality/settings.py#L640; portality/settings.py#L650,https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/settings.py#L640; https://github.com/DOAJ/doaj/blob/feature/3424_archiving_project/portality/settings.py#L650
